화장실명,소재지도로명주소,비상벨설치여부,개방시간상세,male,female,lat,lon
마도면사무소,"경기도 화성시 마도면 마도북로 389 (석교리, 마도면사무소)",N,11시간,1,1,37.2049822,126.7702991
매향리 평화생태공원,경기도 화성시 우정읍 매향리 320-2,N,24시간,1,1,37.0496914,126.7620342
화성남부국민체육센터 외부,경기도 화성시 우정읍 쌍봉로 109-10 (조암리),N,24시간,1,1,37.0842761,126.8028889
조암시장,경기도 화성시 우정읍 조암남로 58-1,N,24시간,1,1,37.0846406,126.8216666
장안대교(밑),경기도 화성시 장안면 남양호로 816,N,24시간,1,1,37.0293105,126.8568703
장안근린공원,경기도 화성시 장안면 장안공단2길 26-17 (수촌리),N,24시간,1,1,37.1055462,126.8485051
매송휴게소(상행),경기도 화성시 매송면 서해안고속도로 314,N,11시간,1,1,37.2658491,126.8906745
병점도서관 1층,"경기도 화성시 병점3로 132-6 (병점동, 시립병점도서관)",N,11시간,1,1,37.2122737,127.0460839
동부보건지소,경기도 화성시 떡전골로 72-3 (병점동),N,24시간,1,1,37.2052897,127.0347596
마도면사무소,"경기도 화성시 마도면 마도북로 389 (석교리, 마도면사무소)",N,24시간,1,1,37.2049822,126.7702991
빛기섬,경기도 화성시 마도면 청원리 1516,N,24시간,1,1,37.1682987,126.7606981
바이오벨리 체육공원,경기도 화성시 마도면 청원산단 5길 27,N,24시간,1,1,37.1699723,126.7717889
화성 함백산추모공원(장례식장),경기도 화성시 매송면 서해로 2448-32,N,24시간,2,2,37.2689749,126.9113129
농업기술센터 부속동,경기도 화성시 장안면 풍무길80번길 53-20,N,12시간,1,1,37.0777806,126.8738546
농업기술센터 가공동,경기도 화성시 장안면 풍무길80번길 53-20,N,12시간,1,1,37.0777806,126.8738546
농업기술센터 연구동,경기도 화성시 장안면 풍무길80번길 53-20,N,12시간,1,1,37.0777806,126.8738546
농업기술센터 본관동,경기도 화성시 장안면 풍무길80번길 53-20,N,12시간,3,3,37.0777806,126.8738546
화성시평생학습관 6층,경기도 화성시 10용사로 343-14 (능동),N,13시간,1,1,37.2067427,127.0543476
화성시평생학습관 5층,경기도 화성시 10용사로 343-14 (능동),N,13시간,1,1,37.2067427,127.0543476
화성시평생학습관 4층,경기도 화성시 10용사로 343-14 (능동),N,13시간,1,1,37.2067427,127.0543476
화성시평생학습관 3층,경기도 화성시 10용사로 343-14 (능동),N,13시간,1,1,37.2067427,127.0543476
화성시평생학습관 2층,경기도 화성시 10용사로 343-14 (능동),N,13시간,1,1,37.2067427,127.0543476
화성시평생학습관 1층,경기도 화성시 10용사로 343-14 (능동),N,13시간,1,1,37.2067427,127.0543476
모두누림센터 지하3층,"경기도 화성시 남양읍 시청로 155 (남양리, 화성서부복합문화센터)",N,13시간,1,1,37.1911698,126.8225561
모두누림센터 지하2층,"경기도 화성시 남양읍 시청로 155 (남양리, 화성서부복합문화센터)",N,13시간,1,1,37.1911698,126.8225561
모두누림센터 지하1층,"경기도 화성시 남양읍 시청로 155 (남양리, 화성서부복합문화센터)",N,13시간,1,1,37.1911698,126.8225561
모두누림센터 4층,"경기도 화성시 남양읍 시청로 155 (남양리, 화성서부복합문화센터)",N,13시간,1,1,37.1911698,126.8225561
모두누림센터 3층,"경기도 화성시 남양읍 시청로 155 (남양리, 화성서부복합문화센터)",N,13시간,1,1,37.1911698,126.8225561
모두누림센터 2층,"경기도 화성시 남양읍 시청로 155 (남양리, 화성서부복합문화센터)",N,13시간,1,1,37.1911698,126.8225561
화성시청 본관동,"경기도 화성시 남양읍 시청로 159 (남양리, 화성시청)",N,13시간,1,1,37.199408,126.8316951
매송휴게소(하행),경기도 화성시 매송면 서해안고속도로 316-0,N,24시간,1,1,37.2684643,126.89328
매송체육공원,경기도 화성시 매송면 원평리 50-3,N,24시간,1,1,37.2488723,126.9287836
병점2동주민센터 3층,"경기도 화성시 병점3로 99 (병점동, 병점2동 행정복지센터)",N,11시간,1,1,37.2114682,127.0430565
병점2동주민센터 2층,"경기도 화성시 병점3로 99 (병점동, 병점2동 행정복지센터)",N,11시간,1,1,37.2114682,127.0430565
봉담주민건강지원센터 3층,"경기도 화성시 봉담읍 동화새터길 109 (동화리, 봉담주민건강지원센터)",N,11시간,1,1,37.2170216,126.9610643
봉담주민건강지원센터 1층,"경기도 화성시 봉담읍 동화새터길 109 (동화리, 봉담주민건강지원센터)",N,11시간,1,1,37.2170216,126.9610643
봉담주민건강지원센터 4층,"경기도 화성시 봉담읍 동화새터길 109 (동화리, 봉담주민건강지원센터)",N,11시간,1,1,37.2170216,126.9610643
봉담장례식장,경기도 화성시 봉담읍 서봉산길 39 (유리),N,11시간,1,1,37.1741432,126.9385016
농산물센터,"경기도 화성시 봉담읍 서봉산길 9 (덕리, 화성농산물센터)",N,11시간,1,1,37.172467,126.9364405
정남도서관 주차장 공중화장실,경기도 화성시 정남면 만년로 527 (발산리),N,24시간,1,1,37.1595485,126.9859171
중리 공영주차장,경기도 화성시 중동 164,N,24시간,1,0,37.2047924,127.1392834
유앤아이센터 3층,경기도 화성시 태안로 145 유앤아이센터 청소년수련관,N,24시간,1,1,37.2029904,127.0331438
센트럴파크(테니스장),경기도 화성시 동탄공원2길 32,N,13시간,1,1,37.1700686,127.1047035
센트럴파크(음악분수),경기도 화성시 동탄공원2길 32,N,13시간,1,1,37.1700686,127.1047035
동탄청소년문화의집 4층,경기도 화성시 동탄공원로1길 26-23 (반송동),N,13시간,1,1,37.204013,127.0636029
동탄청소년문화의집 3층,경기도 화성시 동탄공원로1길 26-23 (반송동),N,13시간,1,1,37.204013,127.0636029
동탄중앙이음터 5층,"경기도 화성시 동탄대로시범길 115 (청계동, 동탄중앙이음터)",N,13시간,1,1,37.1987111,127.1106577
동탄중앙이음터 4층,"경기도 화성시 동탄대로시범길 115 (청계동, 동탄중앙이음터)",N,13시간,1,1,37.1987111,127.1106577
동탄중앙이음터 3층,"경기도 화성시 동탄대로시범길 115 (청계동, 동탄중앙이음터)",N,13시간,1,1,37.1987111,127.1106577
기배역사공원,경기도 화성시 봉담읍 기안동 457-543,N,24시간,1,1,37.2143831,126.9828336
동화마을 생태공원1,경기도 화성시 봉담읍 동화길 161,N,24시간,1,1,37.2108328,126.9613165
화성국민체육센터,경기도 화성시 봉담읍 동화길 18 (동화리),N,24시간,1,1,37.2205933,126.9520351
해뜨는마을,경기도 화성시 봉담읍 분천길118번길 6-7 (분천리),N,24시간,1,1,37.2018253,126.9529169
삼봉근린공원,경기도 화성시 봉담읍 상리 713,N,24시간,1,1,37.2260181,126.9440272
생태체육공원,경기도 화성시 봉담읍 상리 716,N,24시간,1,1,37.22462040000001,126.9424393
들녘오름공원,경기도 화성시 봉담읍 수영리 698,N,24시간,1,1,37.2276093,126.9523223
해오름공원,경기도 화성시 봉담읍 와우리 217-1,N,24시간,1,1,37.216319,126.9694209
동탄중앙이음터 1층,"경기도 화성시 동탄대로시범길 115 (청계동, 동탄중앙이음터)",N,13시간,1,1,37.1987111,127.1106577
동탄중앙어울림센터 (동탄4동 주민센터 1층),"경기도 화성시 동탄대로시범길 133 (청계동, 동탄중앙어울림센터, 동탄4동 행정복지센터)",N,13시간,1,1,37.2000803,127.1121423
왕배푸른숲도서관 2층,경기도 화성시 동탄순환대로 12길 102,N,13시간,1,1,37.1681532,127.124554
왕배푸른숲도서관 1층,경기도 화성시 동탄순환대로 12길 102,N,13시간,1,1,37.1681532,127.124554
다원이음터 4층,"경기도 화성시 동탄순환대로 754-14 (영천동, 다원이음터)",N,13시간,1,1,37.2105302,127.104617
다원이음터 3층,"경기도 화성시 동탄순환대로 754-14 (영천동, 다원이음터)",N,13시간,1,1,37.2105302,127.104617
다원이음터 2층,"경기도 화성시 동탄순환대로 754-14 (영천동, 다원이음터)",N,13시간,1,1,37.2105302,127.104617
솔빛공원,경기도 화성시 동탄중앙로 110,N,13시간,1,1,37.1967593,127.0714699
연세나은병원,"경기도 화성시 팔탄면 버들로 1576 (월문리, 연세 나은 병원)",N,24시간,1,1,37.1146992,126.8739922
다우케미컬 R&D센터 2,"경기도 화성시 삼성1로5길 20 (석우동, 다우서울 R&D센타)",N,11시간,1,1,37.5518911,126.9917937
다우케미컬 R&D센터 1,"경기도 화성시 삼성1로5길 20 (석우동, 다우서울 R&D센타)",N,11시간,1,1,37.5518911,126.9917937
한국3M연구소 2,"경기도 화성시 삼성1로5길 7 (석우동, 한국3M 연구소)",N,11시간,1,1,37.2241894,127.0724422
서신면 생활체육시설,"경기도 화성시 서신면 궁평항로 1702 (매화리, 서신면사무소)",N,11시간,1,1,37.1665511,126.7087013
서신면사무소,"경기도 화성시 서신면 궁평항로 1702 (매화리, 서신면사무소)",N,11시간,1,1,37.1665511,126.7087013
서신면사무소,"경기도 화성시 서신면 궁평항로 1702 (매화리, 서신면사무소)",N,11시간,1,1,37.1665511,126.7087013
유포보건진료소,"경기도 화성시 비봉면 남이로 241-2 (유포리, 유포보건진료소)",N,24시간,1,1,37.2479122,126.8408912
화성휴게소(목포방향),경기도 화성시 팔탄면 서해안고속도로 301 (덕천리),N,24시간,1,1,37.142925,126.8793313
화성휴게소(상행),경기도 화성시 팔탄면 서해안고속도로 302 (덕천리),N,24시간,1,1,37.1430789,126.8812487
브론코기념병원,"경기도 화성시 팔탄면 온천로 29 (덕우리, 브론코기념병원)",N,24시간,1,1,37.1281998,126.8594094
봉담주민건강지원센터 2층,"경기도 화성시 봉담읍 동화새터길 109 (동화리, 봉담주민건강지원센터)",N,13시간,1,1,37.2170216,126.9610643
봉담문화의집,"경기도 화성시 봉담읍 샘마을1길 6 (상리, 봉담문화의집)",N,13시간,1,1,37.2198793,126.9500287
동화마을 생태공원 2,경기도 화성시 봉담읍 웃음길 27,N,13시간,1,1,37.2145705,126.9561718
그린환경센터 주민편익시설,경기도 화성시 봉담읍 하가등안길 99 (하가등리),N,13시간,1,1,37.146079,126.938459
궁평항 주차장 공중화장실,"경기도 화성시 서신면 궁평항로 1049-24 (궁평리, 궁평항수산물판매장)",N,13시간,1,1,37.1163766,126.6817341
전곡항 어촌체험안내소 공중화장실,"경기도 화성시 서신면 전곡항로 15 (전곡리, 전곡리 어촌체험 관광마을)",N,13시간,1,1,37.1404013,126.6895799
석우리천 공원,경기도 화성시 석우동 45-5,N,13시간,1,1,37.2160873,127.0850414
송산도서관 3층,"경기도 화성시 송산면 삼일공원로 87 (사강리, 송산도서관)",N,13시간,1,1,37.2161297,126.7382607
송산도서관 1층,"경기도 화성시 송산면 삼일공원로 87 (사강리, 송산도서관)",N,13시간,1,1,37.2161297,126.7382607
비봉체육공원(야구장2호),경기도 화성시 비봉면 유포리 619,N,24시간,1,1,37.2581824,126.8477176
비봉체육공원(야구장1호),경기도 화성시 비봉면 유포리 619,N,24시간,1,1,37.2581824,126.8477176
한국3M연구소 3,"경기도 화성시 삼성1로5길 7 (석우동, 한국3M 연구소)",N,24시간,1,1,37.2241894,127.0724422
송산도서관 2층,"경기도 화성시 송산면 삼일공원로 87 (사강리, 송산도서관)",N,11시간,1,1,37.2161297,126.7382607
화성드림파크 운영관리동 1층,경기도 화성시 우정읍 기아자동차로 189 (매향리),N,13시간,1,1,37.0462038,126.758972
한림대학교 동탄성심병원 2,경기도 화성시 큰재봉길 7 (석우동),N,13시간,1,1,37.2166622,127.0800079
한림대학교 동탄성심병원 1,경기도 화성시 큰재봉길 7 (석우동),N,13시간,1,1,37.2166622,127.0800079
만의사,경기도 화성시 풀무골로 213,N,24시간,1,1,37.2086178,127.1488986
화성시 보건소,경기도 화성시 향남읍 3.1만세로 1055,N,24시간,1,1,37.1292365,126.9046908
화성시외국인복지센터 1층,"경기도 화성시 향남읍 발안공단로 92-23 (구문천리, 외국인복지센터)",N,24시간,1,1,37.08669,126.907063
캐피탈충전소,경기도 화성시 향남읍 발안로 450 (동오리),N,24시간,1,1,37.1358431,126.9491099
캐피탈주유소,경기도 화성시 향남읍 발안로 450 (동오리),N,24시간,1,1,37.1358431,126.9491099
새솔동 행정복지센터 2층,"경기도 화성시 수노을중앙로 178 (새솔동, 새솔동 행정복지센터)",N,11시간,1,1,37.2812937,126.8188167
화성초록병원,경기도 화성시 양감면 사격장길 133-25 (사창리),N,11시간,1,1,37.0898492,126.956838
반월동행정복지센터,"경기도 화성시 영통로61번길 32 (반월동, 반월동주민자치센터)",N,11시간,1,1,37.2331585,127.0606011
반월동행정복지센터,"경기도 화성시 영통로61번길 32 (반월동, 반월동주민자치센터)",N,11시간,1,1,37.2331585,127.0606011
반월동행정복지센터,"경기도 화성시 영통로61번길 32 (반월동, 반월동주민자치센터)",N,11시간,1,1,37.2331585,127.0606011
반월동반달문화복지센터 3층,"경기도 화성시 영통로61번길 36 (반월동, 반달문화복지센터)",N,11시간,1,1,37.2325771,127.060582
반월동반달문화복지센터 1층,"경기도 화성시 영통로61번길 36 (반월동, 반달문화복지센터)",N,11시간,1,1,37.2325771,127.060582
한국3M연구소 1,"경기도 화성시 삼성1로5길 7 (석우동, 한국3M 연구소)",N,24시간,1,1,37.2241894,127.0724422
수노을공원1,경기도 화성시 새솔동 꽃내음 1길 30(관리사무소),N,24시간,1,1,37.2829191,126.8170442
가온 어린이공원,경기도 화성시 새솔동 노들길 19-47,N,24시간,1,1,37.2788957,126.8196536
수노을공원2,경기도 화성시 새솔동 노들길 6-28,N,24시간,1,1,37.2809735,126.8173883
봉선체육공원2,경기도 화성시 새솔동 수노을 중앙로 244,N,24시간,1,1,37.2795953,126.8225503
봉선체육공원1,경기도 화성시 새솔동 수노을 중앙로 244,N,24시간,1,1,37.2795953,126.8225503
별솔공원,경기도 화성시 새솔동 수노을 중앙로 313,N,24시간,1,1,37.2795953,126.8225503
궁평항,경기도 화성시 서신면 궁평항로 1049-24,N,24시간,1,1,37.1163766,126.6817341
향남읍사무소,경기도 화성시 향남읍 발안로 89,N,24시간,1,1,37.1321845,126.9204283
중앙빌딩,"경기도 화성시 향남읍 삼천병마로 216 (평리, 중앙빌딩)",N,24시간,1,1,37.1278406,126.9107427
화합공원,경기도 화성시 향남읍 상신리 1254,N,24시간,1,1,37.1055116,126.9055538
유앤아이센터 지하3층,경기도 화성시 태안로 145 유앤아이센터 청소년수련관,N,13시간,1,1,37.2029904,127.0331438
유앤아이센터 지하2층,경기도 화성시 태안로 145 유앤아이센터 청소년수련관,N,13시간,1,1,37.2029904,127.0331438
유앤아이센터 지하1층,경기도 화성시 태안로 145 유앤아이센터 청소년수련관,N,13시간,1,1,37.2029904,127.0331438
유앤아이센터 1층,경기도 화성시 태안로 145 유앤아이센터 청소년수련관,N,13시간,1,1,37.2029904,127.0331438
화성시외국인복지센터 3층,"경기도 화성시 향남읍 발안공단로 92-23 (구문천리, 외국인복지센터)",N,13시간,1,1,37.08669,126.907063
화성시외국인복지센터 2층,"경기도 화성시 향남읍 발안공단로 92-23 (구문천리, 외국인복지센터)",N,13시간,1,1,37.08669,126.907063
노작공원(홍사용),경기도 화성시 노작로 158,N,14시간,1,1,37.2000798,127.0774226
파크골프장,경기도 화성시 동탄산단7길 60,N,14시간,1,1,37.17575739999999,127.0863884
동화주유소,"경기도 화성시 봉담읍 효행로 187 (동화리, SK동화주유소)",N,14시간,1,1,37.2206755,126.9713002
궁평항 수산물직판장 공중화장실,"경기도 화성시 서신면 궁평항로 1049-24 (궁평리, 궁평항수산물판매장)",N,24시간,1,1,37.1163766,126.6817341
궁평항 어촌체험안내소 공중화장실,"경기도 화성시 서신면 궁평항로 1069-11 (궁평리, 궁평리어촌체험안내소)",N,24시간,1,1,37.1161167,126.6831231
